name,address,lon,lat
St James Evangelical Lutheran Church,"7621 S Dorchester AveChicago, IL 60619",-87.5903213,41.7562203
Ephphatha Lutheran Church of The Deaf,"8000 S Michigan AveChicago, IL 60619",-87.621325,41.74916330000001
Concordia Church On Seeley,"7956 S King DrChicago, IL 60619",-87.61533539999999,41.7500926
New Gideon Missionary Baptist Church,"3855 N Seeley AveChicago, IL 60618",-87.6794939,41.95218070000001
Chatham Fields Lutheran Church,"1025 E 79th StChicago, IL 60619",-87.59940499999999,41.7511702
National Baptist Convention USA Inc,"8050 S Saint Lawrence AveChicago, IL 60619",-87.610372,41.747768
Rev George M Butler Rev,"3787 W Pippin StChicago, IL 60652",-87.7177042,41.7533921
Grace English Evan Luth Ch,"7925 S South Chicago AveChicago, IL 60617",-87.5843326,41.7510077
Maranatha Romanian Church Inc,"2725 N Laramie AveChicago, IL 60639",-87.7560436,41.9303398
Windsor Park Evangelical Lutheran Church Elca,"3010 N Lavergne AveChicago, IL 60641",-87.75189460000001,41.9354561
St Thomas Lutheran Church,"2619 E 76th StChicago, IL 60649",-87.56066679999999,41.7570385
Bethany Lutheran Church Missouri Synod,"8008 S Jeffery BlvdChicago, IL 60617",-87.576388,41.7495942
St. Stephen's Evangelical Lutheran Church,"1713 N Narragansett AveChicago, IL 60639",-87.7846917,41.9113934
Irving Park Lutheran Church,"8500 S Maryland AveChicago, IL 60619",-87.60404659999999,41.7401622
Zion Lutheran Church,"4053 N Harding AveChicago, IL 60618",-87.72610399999999,41.955307
Saint Mark's Evan Luth Ch,"8455 S Stony Island AveChicago, IL 60617",-87.58479840000001,41.740725
Anointed Whole Gospel Ministries,"655 E 88th StChicago, IL 60619",-87.60744900000002,41.7345169
Tabor Evangelical Lutheran Church,"9050 S Ashland AveChicago, IL 60620",-87.6630854,41.72881599999999
Rehoboth Awc West Campus,"3542 W Sunnyside AveChicago, IL 60625",-87.71703869999999,41.9630214
Perfected Way Ministries Inc,"9140 S Vincennes AveChicago, IL 60620",-87.6486329,41.72757439999999
Mission Voice Of the High,"2705 E 83rd StChicago, IL 60617",-87.5584506,41.7440559
St Peter Lutheran Church,"3434 N Central AveChicago, IL 60634",-87.7670717,41.9433033
Eglise Haitienne De La Grace,"8550 S Kedvale AveChicago, IL 60652",-87.72549699999999,41.7369858
Resurrection Lutheran Church & School,"8200 S South Shore DrChicago, IL 60617",-87.5481805,41.74633559999999
Good Shepherd Lutheran Church,"9349 S Wentworth AveChicago, IL 60620",-87.6284328,41.7237393
Bethlehem Evangelical Lutheran,"7116 W Palmer StChicago, IL 60707",-87.8032709,41.9201229
Unity Lutheran Church,"9401 S Oakley AveChicago, IL 60643",-87.6791473,41.72259409999999
Bethany Lutheran Church,"1212 W Balmoral AveChicago, IL 60640",-87.6608656,41.9801395
Masom,"9147 S Jeffery AveChicago, IL 60617",-87.575155,41.7284099
Roseland Christian,"4353 W Lawrence AveChicago, IL 60630",-87.7374993,41.967852
Norwegian Lutheran Bethesda Home,"9718 S Halsted StChicago, IL 60628",-87.64339090000001,41.7168916
Iglesia Bautista El Calvario,"2833 N Nordica AveChicago, IL 60634",-87.80203759999999,41.9321231
Zion Lutheran Church,"1401 W Hollywood AveChicago, IL 60660",-87.6652411,41.9851796
St Phillips Evangelical Lutheran Church,"9901 S Winston AveChicago, IL 60643",-87.65738089999999,41.713638
Eden Evangelical Lutheran Church,"2454 W Bryn Mawr AveChicago, IL 60659",-87.69166899999999,41.983482
Redeemer Of Calvary umc,"5051 W Gunnison StChicago, IL 60630",-87.7548441,41.9685397
St John of Rila Bulgarian Church,"4958 W Ainslie StChicago, IL 60630",-87.75254,41.96998749999999
Martin Luther Ch,"5944 W Cullom AveChicago, IL 60634",-87.77627679999999,41.9587396
Our Saviour Lutheran Church,"6850 W Addison StChicago, IL 60634",-87.7979634,41.9456632
Brown Temple Mission,"3457 N Neva AveChicago, IL 60634",-87.8053217,41.943282
The Church In West Ridge,"35 E 103rd StChicago, IL 60628",-87.6221473,41.7070053
Jefferson Park Lutheran Church,"6015 N Francisco AveChicago, IL 60659",-87.7014423,41.9910152
First New Mount Olive Missionary Baptist Church,"5009 N Northwest HwyChicago, IL 60630",-87.762971,41.97198789999999
Bellevue Baptist Church,"3457 N Neva AveChicago, IL 60634",-87.8053217,41.943282
Rev Lawrence E Mosley Reverend,"35 E 103rd StChicago, IL 60628",-87.6221473,41.7070053
Zion Lutheran Church Ev,"6015 N Francisco AveChicago, IL 60659",-87.7014423,41.9910152
Bethel House Of Prayer,"5009 N Northwest HwyChicago, IL 60630",-87.762971,41.97198789999999
New Life Church,"2349 E 99th StChicago, IL 60617",-87.56609619999999,41.7150831
Rev Henderson Hill Reverend,"10715 S Halsted StChicago, IL 60628",-87.64239479999999,41.6991856
Greater House of Prayer,"10706 S Michigan AveChicago, IL 60628",-87.62131819999999,41.699501
Reformation Lutheran Church,"10858 S King DrChicago, IL 60628",-87.6137921,41.6967642
Rogers Park Community Church,"10 W 110th PlChicago, IL 60628",-87.6235239,41.6937118
Lutheran Church of the Holy Spirit,"11026 S Indiana AveChicago, IL 60628",-87.61861859999999,41.6935714
Lutheran Church of the Holy Spirit,"400 E 111th StChicago, IL 60628",-87.61304539999999,41.6930477
Salem Baptist Chr Of Chicago,"700 E 111th StChicago, IL 60628",-87.6052919,41.6935482
New Morning Star Free Will Baptist Church,"11310 S Forest AveChicago, IL 60628",-87.61581160000001,41.6887722
Salem Baptist Chu,"2109 W Touhy AveChicago, IL 60645",-87.68342799999999,42.0120498
Sure-Way M B Church,"1259 W 115th StChicago, IL 60643",-87.6541455,41.6846948
Joyfellowshipbaptistchurch,"1335 W 115th StChicago, IL 60643",-87.655878,41.6846281
Our Savior Lutheran School,"752 E 114th StChicago, IL 60628",-87.60398029999999,41.6879967
Lebanon Lutheran Church,"154 W 116th StChicago, IL 60628",-87.6274495,41.6826653
Trinity Lutheran Church,"11816 S Indiana AveChicago, IL 60628",-87.6182908,41.6793831
Holiness Is The Way Gospel Temple,"12000 S Halsted StChicago, IL 60628",-87.6421575,41.6757877
Skyscraper Ministries,"12001 S Indiana AveChicago, IL 60628",-87.6174231,41.6761159
Sisters of Saint Joseph,"6099 N Northcott AveChicago, IL 60631",-87.80304579999999,41.9924652
Vicariate Iii,"13100 S Manistee AveChicago, IL 60633",-87.5559329,41.6572114
Iglesia Cristo El Redentor,"13200 S Burley AveChicago, IL 60633",-87.5449816,41.6553678
Dominican Sisters of Mary,"8210 S Racine AveChicago, IL 60620",-87.653868,41.7446802
Monte Sinai,"520 W 26th StChicago, IL 60616",-87.64099,41.845671
Ling Shen Ching Tze Temple,"2867 S Throop StChicago, IL 60608",-87.652203,41.842372
Buddhist Tzu CHI Foundation,"1850 S Throop StChicago, IL 60608",-87.65900889999999,41.8564073
New Life Community Church,"1130 W 17th StChicago, IL 60608",-87.6546642,41.8590436
New Global Destiny Intl Mnstrs,"1611 S Allport StChicago, IL 60608",-87.65736989999999,41.85933139999999
Our Lady of Vilna Convent,"2401 S Wabash AveChicago, IL 60616",-87.6250781,41.8490704
Holy Covenant Cgic,"1740 S State StChicago, IL 60616",-87.627597,41.8579316
Rev Thomas Higginbothan Rev,"2600 S Michigan AveChicago, IL 60616",-87.62406,41.8454007
Holy Cross-Immaculate Heart,"1025 W Taylor StChicago, IL 60607",-87.65198579999999,41.8692465
One Way Apostolic Church Of God,"1500 S Michigan AveChicago, IL 60605",-87.62446109999999,41.8613142
Jesuit Residence,"1336 S State StChicago, IL 60605",-87.627694,41.864723
Catholic Bishop Of Chicago,"1347 S State StChicago, IL 60605",-87.6271532,41.8644745
Notre Dame De Chicago Parish,"1015 W Polk StChicago, IL 60607",-87.6519378,41.8716489
South Loop Community Church,"2135 W 19th StChicago, IL 60608",-87.6797828,41.8555961
University Bible Fellowship,"2159 W Cullerton StChicago, IL 60608",-87.6806301,41.854721
Second Apostolic Church,"1250 S State StChicago, IL 60605",-87.627758,41.8659776
El Buen Pastor,"1924 S Leavitt StChicago, IL 60608",-87.6810538,41.8550011
Fathers Paulist,"2251 W 18th StChicago, IL 60608",-87.6828061,41.8573053
Spanish Church Of God,"707 S Wood StChicago, IL 60612",-87.6710198,41.87265740000001
Central Spanish Congregation Of Jehovahs,"3745 S Paulina StChicago, IL 60609",-87.667437100000015,41.8252203
Episcopal Diocese Of Chicago,"637 S Dearborn StChicago, IL 60605",-87.6288955,41.8734654
Ss Peter & Paul Parish,"1127 W Adams StChicago, IL 60607",-87.6557239,41.8788221
Chicago Onnuri Church - Downtown Campus,"401 S La Salle St Ste 9-770Chicago, IL 60605",-87.63151789999999,41.8765428
Chicagoland Bible Fellowship,"401 S La Salle St Ste 9779Chicago, IL 60605",-87.63151789999999,41.8765428
Soul City Church,"407 S Dearborn StChicago, IL 60605",-87.62906869999999,41.8766468
Center for Jewish Life,"2654 W 21st StChicago, IL 60608",-87.692799,41.8539956
Lubavitch Chabad Of The Loop,"321 S Plymouth CtChicago, IL 60604",-87.6284713,41.8776053
Clausen Management Svc Inc,"53 E 36th StChicago, IL 60653",-87.62432729999999,41.8295108
Chicago-21st Saint Church Of God,"30 S Wells StChicago, IL 60606",-87.63424189999999,41.8810088
Green River Bible Church,"932 W Washington BlvdChicago, IL 60607",-87.651281,41.8832588
Hickland Ministries,"2136 W Van Buren StChicago, IL 60612",-87.68044549999999,41.8762694
Christ Temple Apostolic Faith Church,"1937 W Adams StChicago, IL 60612",-87.6755652,41.8785651
Jewish United Fund,"2140 W Van Buren St Apt 1Chicago, IL 60612",-87.68062719999999,41.87633719999999
Holy Cross Mission,"118 N Clinton StChicago, IL 60661",-87.6416564,41.88384629999999
Ahmadiyya Movement In Islam Salat Center,"725 W 43rd StChicago, IL 60609",-87.64426809999999,41.8159964
Westside Community Church,"2136 W Van Buren StChicago, IL 60612",-87.68044549999999,41.8762694
Kingsword International Church,"1937 W Adams StChicago, IL 60612",-87.6755652,41.8785651
Institute For Truth In Accounting,"2140 W Van Buren St Apt 1Chicago, IL 60612",-87.68062719999999,41.87633719999999
Starlight MB Church,"118 N Clinton StChicago, IL 60661",-87.6416564,41.88384629999999
Healing Temple Chr-God-Christ,"725 W 43rd StChicago, IL 60609",-87.64426809999999,41.8159964
St Elizabeth's Church,"1330 S Fairfield AveChicago, IL 60608",-87.6948204,41.8638293
Amazing Grace Ministries Inc,"4058 S Michigan AveChicago, IL 60653",-87.6236019,41.8203845
Jehovah's Witnesses,"2341 S Sacramento AveChicago, IL 60623",-87.7000468,41.8488165
The Wayfaring Church Of God In Christ,"4157 S Michigan AveChicago, IL 60653",-87.6226679,41.81850319999999
Fountain Of Life Church Of God In Christ,"4338 S Wentworth AveChicago, IL 60609",-87.6314788,41.8152108
Aitz Hayim In the City ITC,"4363 S Princeton AveChicago, IL 60609",-87.6332384,41.8145091
Congregational Church Of God In Christ,"30 N Michigan AveChicago, IL 60602",-87.624905,41.8830278
New Covenant Church,"3146 W 15th PlChicago, IL 60623",-87.7048722,41.860481
St Paul CME Church,"2759 W Harrison StChicago, IL 60612",-87.6959262,41.873664
Pilgrim Rest Missionary Church,"4644 S Dearborn StChicago, IL 60609",-87.6274688,41.8098492
Shrine Of St Anne De Brighton,"736 S Francisco AveChicago, IL 60612",-87.6987227,41.8717757
Kenwood Congregation,"2751 W 38th PlChicago, IL 60632",-87.6943969,41.8234343
St Luke Church Of God In Christ,"536 E 42nd StChicago, IL 60653",-87.6123511,41.818775
Saint Paul Church Of God In Christ,"2439 W Warren BlvdChicago, IL 60612",-87.6879857,41.8818196
Bethel House of Prayer,"4528 S Wabash AveChicago, IL 60653",-87.62519379999999,41.8120926
Better Way Christian Community Church,"10 E Kinzie StChicago, IL 60611",-87.6275055,41.8895343
Harris Temple,"1901 S Homan AveChicago, IL 60623",-87.70986700000002,41.855247
Judah Israelite Church-Reconnect,"4138 S Cottage Grove AveChicago, IL 60653",-87.6071822,41.8192112
Faith Hinz,"4500 S Prairie AveChicago, IL 60653",-87.62004030000001,41.8128186
New Life Ministries,"405 N Wabash AveChicago, IL 60611",-87.6260503,41.889792
Faith Community Church,"2854 W Van Buren StChicago, IL 60612",-87.6983047,41.8761719
Reid Wifred Rev,"3056 W Polk StChicago, IL 60612",-87.70308899999999,41.871248
Mt Carmel Bible Church,"4017 S Drexel BlvdChicago, IL 60653",-87.604559,41.8210196
Mt Carmel Missionary Baptist Church,"740 E 42nd StChicago, IL 60653",-87.60745399999999,41.818812
Murchison Isom Temple,"740 E 42nd StChicago, IL 60653",-87.60745399999999,41.818812
Carey Tercentenary A M E Church,"4310 S Champlain AveChicago, IL 60653",-87.6106693,41.816267
Church of God,"1448 S Homan AveChicago, IL 60623",-87.71077679999999,41.8610254
The Way Church,"552 E 44th StChicago, IL 60653",-87.61188829999999,41.815117
Living Light Total Outreach,"4416 S Western AveChicago, IL 60609",-87.68484629999999,41.8133217
True Temple-The Apostolic Fth,"4519 S King DrChicago, IL 60653",-87.6160568,41.8123886
Apostolic Assembly Of The Faith In Christ Jesus Inc,"2803 W Warren BlvdChicago, IL 60612",-87.69661359999999,41.8817627
Walls Memorial C M E Ch,"1401 W Superior StChicago, IL 60642",-87.66269059999999,41.8950115
Christ The King Abbey,"200 S Sacramento BlvdChicago, IL 60612",-87.7015193,41.8783104
4 Management,"825 N Carpenter StChicago, IL 60642",-87.65337319999999,41.8971869
Livestone Mb Church,"4536 S Saint Lawrence AveChicago, IL 60653",-87.6117731,41.81196240000001
Eternal Life International Ministries,"2101 S Millard AveChicago, IL 60623",-87.7160686,41.853858
New Life Community Church,"2928 W Madison StChicago, IL 60612",-87.699893,41.881313
Lifehouse Community Church,"2657 S Lawndale AveChicago, IL 60623",-87.716973,41.8426841
Lawndale Mennonite Church,"1013 E 43rd StChicago, IL 60653",-87.6012997,41.8167059
Sanctuary of Deliverance,"2520 S Lawndale AveChicago, IL 60623",-87.717608,41.8454318
Interior Products Inc,"3637 W 16th StChicago, IL 60623",-87.7166799,41.8588689
Greater Deliverance Church God,"935 W Chestnut StChicago, IL 60642",-87.65129209999999,41.8981522
Apostolic House Of Prayer,"850 W 51st StChicago, IL 60609",-87.64736099999999,41.8017161
Iglesia Bautista Erie,"4952 S Paulina StChicago, IL 60609",-87.6676322,41.8033017
Love Cathedral Community Church,"2201 W Erie StChicago, IL 60612",-87.6820166,41.8928251
Everyday Prayer Podcast,"5112 S Halsted StChicago, IL 60609",-87.6457422,41.8010619
New Life Seventh Day Adventist,"820 N La Salle DrChicago, IL 60610",-87.633019,41.8973004
Pbmr,"5001 S Hermitage AveChicago, IL 60609",-87.668092,41.802914
The Church of Jesus Christ of Latter-Day Saints,"5114 S Elizabeth StChicago, IL 60609",-87.65649460000002,41.800621
Build Up Community Church of God In Christ,"822 N Clark StChicago, IL 60610",-87.6316818,41.8977668
Israel Of God's Church The Wha,"5119 S Halsted StChicago, IL 60609",-87.6450677,41.8009122
New Life Convenant Church,"3737 W 18th StChicago, IL 60623",-87.7190303,41.8569621
Newllfedellverance Bible,"710 E 47th StChicago, IL 60653",-87.60833950000001,41.80968670000001
St Stephen Church,"30f S Kedzie AveChicago, IL 60612",-87.7061006,41.8805797
Greater Vision Community Outreach,"3042 W Washington BlvdChicago, IL 60612",-87.7025956,41.8831964
Panos Fiorentinos,"710 E 47th StChicago, IL 60653",-87.60833950000001,41.80968670000001
House Of Prayer For All People Church Of God,"30f S Kedzie AveChicago, IL 60612",-87.7061006,41.8805797
Greater Love COGIC,"3042 W Washington BlvdChicago, IL 60612",-87.7025956,41.8831964
Second Faith Temple Church Of God,"1624 W 51st StChicago, IL 60609",-87.6658415,41.8014072
Jehovah's Witnesses,"2422 W Ohio StChicago, IL 60612",-87.6876777,41.8923187
Church of God of Chicago,"5159 S Halsted StChicago, IL 60609",-87.6450484,41.79996060000001
First Pentecostal Church-God,"1612 S Hamlin AveChicago, IL 60623",-87.72032089999999,41.8584609
Liberty Temple Church Of God In Christ,"424 E 49th StChicago, IL 60615",-87.61518799999999,41.806023
North Star Missionary Workers of America,"5025 S Wabash AveChicago, IL 60615",-87.6239212,41.8028659
Hoyne Ave Wesleyan Church,"4601 S Drexel BlvdChicago, IL 60653",-87.60355589999999,41.8112176
Right-Way Holiness Church,"5146 S Ashland AveChicago, IL 60609",-87.6651255,41.799709
First Tabernacle Community Church,"5230 S Halsted StChicago, IL 60609",-87.6454534,41.7988968
Truth Without Walls Ministry,"1414 S Hamlin AveChicago, IL 60623",-87.7205903,41.8620732
First Church of The Brethern,"2108 W Iowa StChicago, IL 60622",-87.6800183,41.8978245
Goshen SDA Worship Center,"5117 S Damen AveChicago, IL 60609",-87.6741978,41.8006496
Christ Temple Church Of God,"4959 S Washington Park CtChicago, IL 60615",-87.61474249999999,41.8041515
Church,"4435 S Oakenwald AveChicago, IL 60653",-87.59543430000001,41.8144449
Pillar Of Truth Church,"425 S Central Park Blvd Ste 1Chicago, IL 60624",-87.71540569999999,41.8746885
Church Of God,"4608 S Greenwood AveChicago, IL 60653",-87.59958209999999,41.8112514
New Dimensions Church,"5252 S Ashland AveChicago, IL 60609",-87.66506299999999,41.797997
All Nations Church Of God In Christ,"2015 W Augusta BlvdChicago, IL 60622",-87.6779533,41.8993127
Chicago Central District Church,"1637 S Pulaski RdChicago, IL 60623",-87.7245921,41.8577696
Send International,"3924 W 14th StChicago, IL 60623",-87.7236109,41.86277279999999
Jehovah's Witnesses,"745 S Independence BlvdChicago, IL 60624",-87.7193782,41.8712982
Sisters Of St Anne,"1525 S Pulaski RdChicago, IL 60623",-87.7246402,41.8599135
Moorish Science Temple Of America,"1111 N Wells St Ste 305Chicago, IL 60610",-87.63394629999999,41.9024477
Soldo Slavko Father,"1100 N Dearborn StChicago, IL 60610",-87.6301953,41.9020565
Deliverance Temple Church,"4039 W Cermak RdChicago, IL 60623",-87.7264872,41.85122
Faith Mb Church,"1125 N La Salle DrChicago, IL 60610",-87.632539,41.902632
Jehovah's Witnesses,"5337 S Bishop StChicago, IL 60609",-87.660645,41.796371
Iglesia La Nueva Uncion De Jss,"1301 N Mohawk StChicago, IL 60610",-87.6416564,41.9059385
Sidney Grandberry Church,"4101 W 31st StChicago, IL 60623",-87.7270279,41.8366282
Fireball Faith Church In Christ Jesus,"3855 W Harrison StChicago, IL 60624",-87.7226105,41.8732234
Restoration Outreach Ministries,"5512 S Throop StChicago, IL 60636",-87.6574579,41.7933796
Ukrainian Autocepholous Orthodox Cathedral,"813 S Pulaski RdChicago, IL 60624",-87.72510779999999,41.8704945
Holy Spirit House Of Studies,"900 N Washtenaw AveChicago, IL 60622",-87.6945894,41.8976315
Kindest United House-Prayer,"4841 S Woodlawn AveChicago, IL 60615",-87.5964568,41.8066444
Beulah Land Church Of God In Christ,"5427 S Michigan AveChicago, IL 60615",-87.6221235,41.7956892
New Life Ministries,"5521 S Ashland AveChicago, IL 60636",-87.66416799999999,41.792993
Stat Dna,"5335 S Western BlvdChicago, IL 60609",-87.68193409999999,41.7962069
Empower Chicago,"2950 W Chicago AveChicago, IL 60622",-87.7014808,41.8960251
Granderson Temple Church Of God In Christ,"1501 N Kingsbury StChicago, IL 60642",-87.6517161,41.90850770000001
St Columban's Theologate,"5528 S State StChicago, IL 60621",-87.6260112,41.793408
Breakthrough Urban Ministries,"5103 S Ellis AveChicago, IL 60615",-87.600988,41.80202
Pickens Memorial Temple,"402 N Saint Louis AveChicago, IL 60624",-87.71395199999999,41.888521
City-Faith Christian Chr-Chcg,"5659 S Union AveChicago, IL 60621",-87.6422549,41.79090480000001
Jehovah's Witnesses,"5039 S Greenwood AveChicago, IL 60615",-87.5986175,41.8028849
Christian Union Community Church,"4225 W Roosevelt RdChicago, IL 60624",-87.73106179999999,41.8658087
Mision Cristiana Church,"5700 S Morgan StChicago, IL 60621",-87.6501937,41.7904552
Holy Spiritual Temple,"1905 W Schiller StChicago, IL 60622",-87.67516309999999,41.9069805
New Life Covenant Church,"5541 S State StChicago, IL 60621",-87.6253718,41.793019
Shekinah Glory Full Gospel Church,"5517 S Michigan AveChicago, IL 60637",-87.62183879999999,41.7937374
Kingdom Life Line,"2436 W Division StChicago, IL 60622",-87.68852489999999,41.9032651
St Paul and Deliverance Center,"4039 W Van Buren StChicago, IL 60624",-87.72697219999999,41.8750449
Church Of Jesus Christ Of Latter-Day Saints,"1454 S Kolin AveChicago, IL 60623",-87.733851,41.8607766
"Hillman, Raymond","939 W North AveChicago, IL 60642",-87.6529168,41.9107382
Ame Methodist Church 4th District Office,"610 N Homan AveChicago, IL 60624",-87.71168399999999,41.892259
Holy Spirit Friary,"5627 S Michigan AveChicago, IL 60637",-87.621916,41.7921081
Redemptorists Theology Residence,"5225 S Greenwood AveChicago, IL 60615",-87.59929269999999,41.800123
Alpha & Omega Missionary Baptist Church,"1633 N Cleveland AveChicago, IL 60614",-87.6407717,41.9126387
New Eden Evangelical,"2649 N Francisco AveChicago, IL 60647",-87.6997679,41.9302558
New Eden Baptist Church,"1847 N Kildare AveChicago, IL 60639",-87.733447,41.914927
Divine Word Theologate,"7205 S Ashland AveChicago, IL 60636",-87.663411,41.7628346
New Greater Love Pentecostal Church,"1404 W 72nd PlChicago, IL 60636",-87.6591727,41.7624766
Prayer Garden Church Of God In Christ,"118 N Central AveChicago, IL 60644",-87.7652248,41.8828979
World Harvest Family Center,"2555 N Sawyer AveChicago, IL 60647",-87.70937029999999,41.9277396
Crusaders Of Juice,"4134 W Armitage AveChicago, IL 60639",-87.73038249999999,41.91733
El Shaddal Church New Beginings,"2719 N Francisco AveChicago, IL 60647",-87.6997677,41.9308816
Alpha Omega Temple,"6701 S Blackstone AveChicago, IL 60637",-87.58844959999999,41.7731394
Assembly Pentecostal Church,"6701 S Blackstone AveChicago, IL 60637",-87.58844959999999,41.7731394
Cedar Grove Mb Church,"3740 W Belden AveChicago, IL 60647",-87.72118809999999,41.9229729
The Center For Faith & Service,"1901 N Lowell AveChicago, IL 60639",-87.73456139999999,41.9154042
Greater Chicago Saint Paul,"5025 W Division StChicago, IL 60651",-87.75192,41.902046
Saint Fidelis Parish,"7307 S Racine AveChicago, IL 60636",-87.65368149999999,41.76114099999999
Orthodox Church Saint George Belarusian,"7309 S Halsted StChicago, IL 60621",-87.6440269,41.7612355
Monument Apostolic Truth Inc,"3144 N Sheridan RdChicago, IL 60657",-87.639905,41.938947
Saint George Orthodox Church,"1477 W 73rd StChicago, IL 60636",-87.6619101,41.7611781
Techbot Customs,"1911 W Barry AveChicago, IL 60657",-87.676402,41.937515
St Hilary Parish,"5725 W Washington BlvdChicago, IL 60644",-87.7691483,41.8820164
Anew Church,"7257 S King DrChicago, IL 60619",-87.6148197,41.7622084
Union Park Congregation Of Jehovah Witness,"618 E 72nd StChicago, IL 60619",-87.6094967,41.7641184
Priest of Sacred Hearts,"6966 S Woodlawn AveChicago, IL 60637",-87.5955211,41.7678972
Jehovah East Congregation,"5148 W Division StChicago, IL 60651",-87.75511929999999,41.902506
Englewood Church Of God,"5849 W Madison StChicago, IL 60644",-87.7716753,41.8799241
Bishop Barry Earron Ministties Inc,"2100 N Kildare AveChicago, IL 60639",-87.734314,41.9190362
Every Body's Church,"1459 W 74th StChicago, IL 60636",-87.66126799999999,41.75903890000001
Chicago Ghanaian Sda,"836 W Aldine AveChicago, IL 60657",-87.6508297,41.9420742
House Of Prayer,"5510 W Chicago AveChicago, IL 60651",-87.764206,41.8950696
Church Of God,"647 N Parkside AveChicago, IL 60644",-87.7662627,41.8926481
Congregation Rodfei Zedek,"4047 W Fullerton AveChicago, IL 60639",-87.72872819999999,41.9241546
Lincoln Park Calvary,"5258 S Christiana AveChicago, IL 60632",-87.70768509999999,41.7973466
New Mount Herman Church,"6055 S Princeton AveChicago, IL 60621",-87.6324684,41.78378319999999
New Life Covenant,"3305 W Division StChicago, IL 60651",-87.709633,41.902536
Mount Carmel Church,"5200 S Hyde Park BlvdChicago, IL 60615",-87.5850727,41.8008548
New Jerusalem Pentecostal Church,"999 W Armitage AveChicago, IL 60614",-87.65337129999999,41.9180904
Friends Religious Society,"4236 W Lake StChicago, IL 60624",-87.7321714,41.8860318
Greater St John Ame Church,"3400 W Division StChicago, IL 60651",-87.7120127,41.9029917
Morris Science Temple of America,"6159 S Ada StChicago, IL 60636",-87.6579974,41.7814293
Institute For Spiritual Leadership,"6201 S May StChicago, IL 60621",-87.65298779999999,41.7813273
Augustinians Of The Midwest,"5615 S Woodlawn AveChicago, IL 60637",-87.5964611,41.7927505
St Augustine Fr,"6207 S Throop StChicago, IL 60636",-87.65684139999999,41.7812504
One Promise Land Ministries,"2525 W 59th StChicago, IL 60629",-87.6872733,41.786215
Jesuit Patna Mission,"5401 S Cornell AveChicago, IL 60615",-87.5851113,41.7979437
Corinthian Temple Church of God in Christ,"5401 S Cornell AveChicago, IL 60615",-87.5851113,41.7979437
Chicago Gage Park Church Of Nazarene,"5413 S Cornell AveChicago, IL 60615",-87.585092,41.7976909
New Life Family Svc,"2701 W 59th StChicago, IL 60629",-87.6912973,41.7862374
Grupo Buen Samaritano,"2059 N Sedgwick StChicago, IL 60614",-87.6386689,41.9199999
Metropolitan Chicago Synod,"4520 W Washington BlvdChicago, IL 60624",-87.738884,41.8821901
Sunshine Gospel Ministries,"2806 W 59th StChicago, IL 60629",-87.694023,41.786651
Kingdom Builders Christian Center Church Of God In Christ,"1663 N Mozart StChicago, IL 60647",-87.6978042,41.9120922
Starks Temple Church of God in Christ,"2816 W 59th StChicago, IL 60629",-87.69432119999999,41.786577
Illinois Congregations,"1420 W Dickens AveChicago, IL 60614",-87.6640082,41.9201098
Jehovah's Witnesses,"500 E 61st StChicago, IL 60637",-87.6129876,41.78405960000001
Church of God,"1648 W 63rd StChicago, IL 60636",-87.6661611,41.7796135
Church of God,"1648 W 63rd StChicago, IL 60636",-87.6661611,41.7796135
Spanish Pentecostal Church Of God,"4700 W Adams StChicago, IL 60644",-87.742959,41.87842699999999
Fisrt Christian Church,"4700 W Adams StChicago, IL 60644",-87.742959,41.87842699999999
Salvation & Deliverance Ministries International,"3642 W Grand Ave Ste 1Chicago, IL 60651",-87.7180362,41.9030227
True Holiness Church,"3301 W Le Moyne StChicago, IL 60651",-87.7097568,41.9080875
Temple of Life,"1701 N Richmond StChicago, IL 60647",-87.7002759,41.912341
Lien-Hoa Buddhist Temple,"2946 W 59th StChicago, IL 60629",-87.69792439999999,41.7864916
Christ Holy Annointed One,"1540 N Spaulding AveChicago, IL 60651",-87.70967979999999,41.9094034
Beloved Community Family Services,"6237 S Prairie AveChicago, IL 60637",-87.6185029,41.7808724
Langley Avenue Church Of God,"124 S Cicero AveChicago, IL 60644",-87.7454575,41.8787847
Iglesia Dios Con Nosotros,"1634 N Kedzie AveChicago, IL 60647",-87.7072164,41.9112144
Lau Cicely,"2053 W 63rd StChicago, IL 60636",-87.6760082,41.7790167
Iglesia Pentecostal Unida,"6430 S Harvard AveChicago, IL 60621",-87.6338186,41.7771158
Big Zion Baptist Church,"6159 S Langley AveChicago, IL 60637",-87.6080755,41.782345
Greater Works Kingdom Ministries,"5747 S Homan AveChicago, IL 60629",-87.70808249999999,41.7884365
Victory Outreach,"5550 S Shore DrChicago, IL 60637",-87.5811683,41.7937113
Old Landmark Church Of God Holiness In Christ,"1117 N Pulaski RdChicago, IL 60651",-87.7259869,41.901482
Gods Gift Ministries,"521 W 65th StChicago, IL 60621",-87.6383378,41.7759106
Faith Miracle Temple,"3935 W Division StChicago, IL 60651",-87.7253843,41.9024589
Iglesia De Dios Pentecostal,"6517 S Normal BlvdChicago, IL 60621",-87.6366896,41.7756637
Unity Tabernacle Church,"2502 W 63rd StChicago, IL 60629",-87.6863305,41.77935
Directed By God Family Worship,"6549 S Halsted StChicago, IL 60621",-87.6443353,41.7746836
